X,Y,OBJECTID,SignalID,Locaction_Name,Type_,Status,Turn_on_Date,Precinct,Latitude,Longitude,Billing_Addr,Shape
3002784.8325377,13903375.8430242,137,TCS-0137,Bridgeland Creek Pkwy @ Westgreen Dr & Josey Ranch Rd,Traffic Control Signal,Active,2018/02/27 00:00:00+00,3,29.938889,-95.733998,18750« Bridgeland Creek Parkway,
3055567.24632961,13872668.8047009,138,TCS-0138,Brittmoore Rd @ Tanner Rd,Traffic Control Signal,Active,1980/11/12 00:00:00+00,3,29.850328,-95.570261,5701« Brittmoore,
3055738.89296794,13878858.8467827,139,TCS-0139,Brittmoore Rd @ West Little York Rd,Traffic Control Signal,Active,1980/01/30 00:00:00+00,3,29.867329,-95.569147,10850 West Little York Road,
3168501.26094669,13873932.3605727,140,TCS-0140,C E King Pkwy @ Beaumont Volunteer Fire Station,Traffic Control Signal,Active,1997/03/31 00:00:00+00,1,29.844222,-95.214058,8403« C E King Parkway,
3168421.29916435,13875275.2338712,141,TCS-0141,C E King Pkwy @ Crenshaw Rd,Traffic Control Signal,Active,1985/07/15 00:00:00+00,1,29.84792,-95.214173,8534« C E King Parkway,
3169771.05958819,13888120.6028654,142,TCS-0142,C E King Pkwy @ Garrett Rd,Traffic Control Signal,Active,2022/10/11 00:00:00+00,1,29.883105,-95.208604,11201« C E King Parkway,
3168561.67913294,13872027.4595269,143,TCS-0143,C E King Pkwy @ Green River Dr,Traffic Control Signal,Active,1981/03/26 00:00:00+00,1,29.838981,-95.214062,7975 C E King Parkway,
3168394.94718294,13876089.0081623,144,TCS-0144,C E King Pkwy @ Tidwell Rd,Traffic Control Signal,Active,1984/06/21 00:00:00+00,1,29.850159,-95.214173,8650« C E King Parkway,
3047524.64791353,13890971.6539219,145,TCS-0145,Castlebridge Dr @ HOV Entrance,Traffic Control Signal,Active,1999/09/09 00:00:00+00,3,29.901284,-95.59394,12150« Castlebridge Drive,
3239186.15336928,13853222.6697087,146,TCS-0147,West Cedar Bayou Lynchburg Rd @ John Martin Rd,Traffic Control Signal,Active,2017/05/02 00:00:00+00,2,29.780828,-94.993458,2400« West Cedar Bayou Lynchburg Road,
3226934.11619361,13855023.1749659,147,TCS-0148,West Cedar Bayou Lynchburg Rd @ Thompson Rd,Traffic Control Signal,Active,2011/12/08 00:00:00+00,2,29.786925,-95.031867,6000« Thompson Road,
3070045.39585094,13922901.0185407,148,TCS-0149,Champion Forest Dr @ Bermuda Dunes Dr,Traffic Control Signal,Active,1983/03/17 00:00:00+00,3,29.987224,-95.519894,13601« Champion Forest Drive,
3070946.83991419,13921558.7974719,149,TCS-0150,Champion Forest Dr @ Coral Ridge Rd,Traffic Control Signal,Active,1998/06/02 00:00:00+00,3,29.983461,-95.517174,13375« Champion Forest Drive,
3053850.01912102,13946485.6990615,150,TCS-0151,Champion Forest Dr @ Crescent Clover Dr,Traffic Control Signal,Active,2012/03/02 00:00:00+00,3,30.053364,-95.568845,20003« Champion Forest Drive,
3065817.6100152,13927856.1939978,151,TCS-0152,Champion Forest Dr @ Cypresswood Dr,Traffic Control Signal,Active,1982/08/04 00:00:00+00,3,30.001189,-95.532779,15801 Champion Forest Drive,
3056324.82781969,13940618.2180144,152,TCS-0153,Champion Forest Dr @ Gleannloch Forest Dr,Traffic Control Signal,Active,2012/03/02 00:00:00+00,3,30.037037,-95.561571,19022« Champion Forest Drive,
3064648.81412445,13930741.2335033,153,TCS-0154,Champion Forest Dr @ Herts Rd,Traffic Control Signal,Active,1998/06/02 00:00:00+00,3,30.009214,-95.5362,16655« Champion Forest Drive,
3063876.58961903,13932075.7902174,154,TCS-0155,Champion Forest Dr @ Louetta Rd,Traffic Control Signal,Active,1982/09/29 00:00:00+00,3,30.012945,-95.538514,8242« Louetta Road,
3054778.01103145,13945181.7023257,155,TCS-0156,Champion Forest Dr @ Northpointe Blvd,Traffic Control Signal,Active,2012/03/02 00:00:00+00,3,30.049705,-95.566034,19700« Champion Forest Drive,
3058323.24212994,13939318.1553258,156,TCS-0157,Champion Forest Dr @ Spring Cypress Rd,Traffic Control Signal,Active,1995/05/25 00:00:00+00,3,30.033302,-95.555379,8807« Spring Cypress Rd,
3067798.44430812,13925284.9117388,157,TCS-0158,Champion Forest Dr @ Strack Rd,Traffic Control Signal,Active,1983/03/17 00:00:00+00,3,29.99396,-95.526765,5601« Strack Road,
3075803.55165744,13913002.6219989,158,TCS-0159,Champion Forest Dr @ West Richey Rd,Traffic Control Signal,Active,2009/02/26 00:00:00+00,1,29.959545,-95.502648,11603« Champion Forest Drive,
3016267.41351211,13864560.4252484,159,TCS-0160,Clay Rd @ Country Spring Rd,Traffic Control Signal,Active,2009/05/12 00:00:00+00,4,29.831151,-95.694909,18802« Clay Road,
3012081.82116152,13864448.8916788,160,TCS-0161,Clay Rd @ Dayflower Dr,Traffic Control Signal,Active,2000/11/10 00:00:00+00,4,29.831169,-95.708115,19338« Clay Road,
3008343.91065836,13864343.8393954,161,TCS-0162,Clay Rd @ Fry Rd,Traffic Control Signal,Active,1986/07/03 00:00:00+00,4,29.831169,-95.719909,19898« Clay Road,
3013913.64919078,13864513.2445684,162,TCS-0163,Clay Rd @ Greenhouse Rd,Traffic Control Signal,Active,2000/11/10 00:00:00+00,4,29.831204,-95.702334,19040« Clay Road,
3033450.78662561,13866824.7346961,163,TCS-0164,Clay Rd @ Hickory Downs Dr,Traffic Control Signal,Active,1985/04/18 00:00:00+00,4,29.836029,-95.64053,16002« Clay Road,
3028845.40016711,13866304.8902633,164,TCS-0165,Clay Rd @ Kinloch Dr,Traffic Control Signal,Active,2000/05/15 00:00:00+00,4,29.834963,-95.655097,16655« Clay Road,
3000122.05833569,13864339.6415692,165,TCS-0166,Clay Rd @ Lakes of Bridgewater Dr & Westgreen Lakes Dr,Traffic Control Signal,Active,2005/09/13 00:00:00+00,4,29.831789,-95.745831,21401« Clay Rd,
3009581.40391828,13864394.5833884,166,TCS-0167,Clay Rd @ Lone Star College & Rhoades Elementary,Traffic Control Signal,Active,2013/08/22 00:00:00+00,4,29.831213,-95.716003,19710« Clay Road,
2997412.42103845,13864167.5592362,167,TCS-0168,Clay Rd @ Mason Rd,Traffic Control Signal,Active,2007/08/07 00:00:00+00,4,29.831523,-95.754389,21803« Clay Rd,
2991358.08701852,13864019.6356475,168,TCS-0169,Clay Rd @ Peek Rd,Traffic Control Signal,Active,2017/08/16 00:00:00+00,4,29.831577,-95.77349,22985« Clay Road,
3030158.79091303,13866704.8254871,169,TCS-0170,Clay Rd @ Scone St,Traffic Control Signal,Active,2000/05/31 00:00:00+00,4,29.835959,-95.65092,16525« Clay Road,
3026809.41539395,13864828.6409193,170,TCS-0171,Clay Rd @ Stacy Rd & Pine Forest Ln,Traffic Control Signal,Active,1989/11/30 00:00:00+00,4,29.831065,-95.661649,17125« Clay Road,
3005300.35604994,13864282.5901741,171,TCS-0172,Clay Rd @ Westfield Village Dr,Traffic Control Signal,Active,2012/06/06 00:00:00+00,4,29.831235,-95.72951,20401« Clay Rd,
3022579.62234436,13864720.8432346,172,TCS-0173,Clay Rd @ Windsong Trail,Traffic Control Signal,Active,1992/12/08 00:00:00+00,4,29.8311,-95.674994,18007« Clay Road,
3157639.98444094,13832830.5159393,173,TCS-0174,Clinton Dr @ Galena Manor Dr,Traffic Control Signal,Active,1984/03/15 00:00:00+00,2,29.732213,-95.252455,102 Galena Manor Drive,
3161544.33194719,13833067.5673024,174,TCS-0175,Clinton Dr @ North Main St,Traffic Control Signal,Active,1984/03/15 00:00:00+00,2,29.73252,-95.240135,100 S Main St,
3161314.04959936,13805714.9632151,175,TCS-0176,College Ave @ Austin St,Traffic Control Signal,Active,1984/08/14 00:00:00+00,2,29.657358,-95.243628,1116 College Avenue,
3162368.33620469,13806635.4666234,176,TCS-0177,College Ave @ Main St,Traffic Control Signal,Active,1978/02/23 00:00:00+00,2,29.659795,-95.240217,901-1« College Avenue,
3215831.88347685,13886112.1833259,177,TCS-0178,Crosby Lynchburg Rd @ Arcadian Dr & Coy St,Traffic Control Signal,Active,2017/01/05 00:00:00+00,3,29.873401,-95.06355,199« Arcadian Drive,
3218479.46446778,13866364.9724923,178,TCS-0179,Crosby Lynchburg Rd @ East Wallisville Rd,Traffic Control Signal,Active,2021/07/06 00:00:00+00,3,29.818883,-95.057301,103« East Wallisville Road,
3216476.67877519,13884047.1995949,179,TCS-0180,Crosby Lynchburg Rd @ Red Oak Ave,Traffic Control Signal,Active,2017/01/05 00:00:00+00,3,29.867666,-95.061736,101« Red Oak Avenue,
3218645.54976553,13863604.2381843,180,TCS-0181,Crosby Lynchburg Rd @ South Battle Bell Rd,Traffic Control Signal,Active,1976/12/27 00:00:00+00,3,29.81128,-95.057071,102 Battle Bell Road,
3070237.84822194,13909463.5916754,181,TCS-0182,Cutten Rd @ Bourgeois Rd,Traffic Control Signal,Active,1999/12/16 00:00:00+00,1,29.950274,-95.520549,11522« Cutten Road,
3059985.96419819,13923880.3318708,182,TCS-0183,Cutten Rd @ Cypresswood Dr,Traffic Control Signal,Active,1992/08/31 00:00:00+00,3,29.990735,-95.551565,9651« Cypresswood Drive,
3062280.22929469,13920041.0085127,183,TCS-0184,Cutten Rd @ Hargrave Rd & Cherry Hills Rd,Traffic Control Signal,Active,1999/01/22 00:00:00+00,3,29.979996,-95.544679,13950« Cutten Road,
3055977.38330461,13926772.559354,184,TCS-0185,Cutten Rd @ Louetta Rd,Traffic Control Signal,Active,1993/07/19 00:00:00+00,3,29.999009,-95.563954,10102« Louetta Road,
3067336.63716087,13913818.8519938,185,TCS-0186,Cutten Rd @ Theall Ln,Traffic Control Signal,Active,2006/09/25 00:00:00+00,1,29.962482,-95.529298,12502« Cutten Road,
3057627.93840244,13925070.7651854,186,TCS-0187,Cutten Rd @ Vintage Preserve Pkwy,Traffic Control Signal,Active,2017/11/02 00:00:00+00,3,29.994198,-95.5589,15055« Vintage Preserve Parkway,
3039371.03593995,13907545.0266149,187,TCS-0188,Cypress North Houston Rd @ Barwood Bend Dr,Traffic Control Signal,Active,1987/07/06 00:00:00+00,3,29.94749,-95.618151,13019 Cypress North Houston Road,
3041363.81541894,13907995.9991382,188,TCS-0189,Cypress North Houston Rd @ Mile Dr,Traffic Control Signal,Active,2012/11/21 00:00:00+00,3,29.948571,-95.61182,12611« Cypress North Houston Rd,
3046375.77422702,13909538.9783357,189,TCS-0190,Cypress North Houston Rd @ Oak Plaza Dr & Marcia Dr,Traffic Control Signal,Active,1987/07/06 00:00:00+00,3,29.952412,-95.595859,11701 Cypress North Houston Road,
3037788.06174369,13907471.6238746,190,TCS-0191,Cypress North Houston Rd @ Raven South Dr & Cypress Park Dr,Traffic Control Signal,Active,2007/02/06 00:00:00+00,3,29.947414,-95.623154,13302« Cypress North Houston Road,
3029704.92174202,13906375.0109103,191,TCS-0192,Cypress North Houston Rd @ Telge Rd,Traffic Control Signal,Active,1988/06/27 00:00:00+00,3,29.945039,-95.648766,11613 Telge Road,
3033081.37069778,13907236.6650269,192,TCS-0193,Cypress North Houston Rd @ Terrebone Dr,Traffic Control Signal,Active,1998/09/14 00:00:00+00,3,29.947141,-95.638031,14402« Cypress North Houston Road,
3013499.49450728,13934848.6577031,193,TCS-0194,Cypress Rose Hill Rd @ Grant Rd,Traffic Control Signal,Active,2011/10/05 00:00:00+00,3,30.024572,-95.697376,17706« Cypress Rose Hill Rd,
3013365.55579878,13918432.0264944,194,TCS-0195,Cypress Rose Hill Rd @ Queenslake Drive,Traffic Control Signal,Active,2015/08/24 00:00:00+00,3,29.979458,-95.699263,14370« Cypress Rose Hill Rd,
3094952.5182807,13937203.9056173,195,TCS-0196,Cypress Station Dr @ Hollow Tree Ln,Traffic Control Signal,Active,2021/10/14 00:00:00+00,1,30.024475,-95.439878,497« Hollow Tree Lane,
3112844.09568645,13953919.6927237,196,TCS-0197,Cypresswood Dr @ Birnamwood Blvd,Traffic Control Signal,Active,2012/01/18 00:00:00+00,3,30.068908,-95.381734,24940« Birnamwood Blvd,
3108741.03991619,13951549.8362429,197,TCS-0198,Cypresswood Dr @ Bradbury Forest Dr & Old Cypresswood Dr,Traffic Control Signal,Active,2008/12/03 00:00:00+00,3,30.062743,-95.39493,2008« Bradbury Forest Drive,
3114822.22657269,13954638.4370211,198,TCS-0199,Cypresswood Dr @ Breckenridge Forest Dr,Traffic Control Signal,Active,2020/01/07 00:00:00+00,3,30.070715,-95.375413,25802« Cypresswood Drive,
3063207.46661344,13925635.2420748,199,TCS-0200,Cypresswood Dr @ Champion Dr,Traffic Control Signal,Active,2012/10/30 00:00:00+00,3,29.995297,-95.541229,9310« Cypresswood Drive,
3127082.88840303,13943534.238429,200,TCS-0201,Cypresswood Dr @ Coachgate Dr,Traffic Control Signal,Active,2012/12/12 00:00:00+00,3,30.039146,-95.33777,22055« Cypresswood Drive,
3058457.86095519,13922730.736729,201,TCS-0202,Cypresswood Dr @ Cutten Rd & Schroeder Rd,Traffic Control Signal,Active,1993/07/19 00:00:00+00,3,29.987699,-95.556497,14902« Cutten Road,
3013297.53460936,13919618.6589637,202,TCS-0203,Cypress Rose Hill Rd @ Cypresswood Dr,Traffic Control Signal,Active,2009/03/28 00:00:00+00,3,29.982725,-95.699372,14501« Cypress Rose Hill Road,
3129400.14689186,13941345.9534355,203,TCS-0204,Cypresswood Dr @ Cypresswood Green Dr (Golf Course Entr),Traffic Control Signal,Active,2020/01/23 00:00:00+00,3,30.032932,-95.330667,21603 Cypresswood Drive,
3129743.6337377,13936908.7211683,204,TCS-0205,Cypresswood Dr @ Cypresswood Point Ave,Traffic Control Signal,Active,2014/03/20 00:00:00+00,3,30.020707,-95.330022,6303« Cypresswood Point Ave,
3052253.51608044,13918676.4226592,205,TCS-0206,Cypresswood Dr @ East Cypress Forest Dr,Traffic Control Signal,Active,2012/10/25 00:00:00+00,3,29.977056,-95.576462,13826« East Cypress Forest Drive,
2994789.36329244,13925877.3459214,206,TCS-0207,Cypresswood Dr @ Fairfield Place,Traffic Control Signal,Active,2018/01/12 00:00:00+00,3,30.001352,-95.757263,21702« Cypresswood Drive,
3095458.40407994,13946743.4685591,207,TCS-0208,Cypresswood Dr @ Hickory Twig Way,Traffic Control Signal,Active,2019/12/18 00:00:00+00,3,30.050652,-95.437362,19602« Hickory Twig Way,
3116223.7943076,13953804.3153298,208,TCS-0209,Cypresswood Dr @ Homestead Pass Dr,Traffic Control Signal,Active,2020/01/09 00:00:00+00,3,30.068303,-95.371066,25502« Cypresswood Drive,
3117439.97986735,13952521.6827244,209,TCS-0210,Cypresswood Dr @ James C Leo Dr,Traffic Control Signal,Active,2014/11/11 00:00:00+00,3,30.064674,-95.367349,24550« Cypresswood Drive,
3098846.90944202,13947568.0092328,210,TCS-0211,Cypresswood Dr @ Lockridge Dr,Traffic Control Signal,Active,2019/12/18 00:00:00+00,3,30.052634,-95.426577,548« East Cypresswood Drive,
3005803.16803645,13920399.2194104,211,TCS-0212,Cypresswood Dr @ East Louetta Rd,Traffic Control Signal,Active,2018/07/26 00:00:00+00,3,29.98545,-95.722966,19564« East Louetta Road,
3055670.02401119,13920450.9086115,212,TCS-0213,Cypresswood Dr @ Lowe's Drwy & Kroger Drwy,Traffic Control Signal,Active,1998/08/24 00:00:00+00,3,29.981658,-95.565511,10015 Cypresswood Dr,
3127928.30239461,13942801.3819551,213,TCS-0214,Cypresswood Dr @ Lynngate Dr,Traffic Control Signal,Active,2009/01/20 00:00:00+00,3,30.037059,-95.335172,21942« Cypresswood Drive,
3124789.85165052,13944561.6605868,214,TCS-0215,Cypresswood Dr @ Maplegate Dr,Traffic Control Signal,Active,2020/01/15 00:00:00+00,3,30.042167,-95.344912,5543« Maplegate Drive,
3069435.94332969,13930323.0771874,215,TCS-0216,Cypresswood Dr @ Meyer Park Entrance,Traffic Control Signal,Active,1994/11/06 00:00:00+00,3,30.007674,-95.521121,7690« Cypresswood Drive,
3122854.96542844,13947637.5753667,216,TCS-0217,Cypresswood Dr @ Monteith Dr,Traffic Control Signal,Active,2020/01/09 00:00:00+00,3,30.050787,-95.350721,5423« Monteith Drive,
3007075.19534802,13920123.1133354,217,TCS-0218,Mueschke Rd @ Cypresswood Dr,Traffic Control Signal,Active,2009/04/04 00:00:00+00,3,29.984593,-95.718974,14404« Mueschke Road,
3073132.89197253,13932707.5451874,218,TCS-0219,Cypresswood Dr @ North Greenfield Dr,Traffic Control Signal,Active,2018/06/28 00:00:00+00,3,30.013925,-95.509221,6631« Cypresswood Drive,
2998651.8230872,13923126.6293099,219,TCS-0220,Cypresswood Dr @ Parkway Ridge Way,Traffic Control Signal,Active,2013/02/26 00:00:00+00,3,29.993496,-95.745307,,
3120455.66314045,13950787.9001028,220,TCS-0221,Cypresswood Dr @ Quailgate Dr,Traffic Control Signal,Active,2012/11/20 00:00:00+00,3,30.059651,-95.357991,23895« Cypresswood Drive,
3068354.05704203,13929754.9874443,221,TCS-0222,Cypresswood Dr @ Squyres Rd,Traffic Control Signal,Active,1994/09/21 00:00:00+00,3,30.006201,-95.524591,7802« Cypresswood Drive,
3077105.22425094,13935036.6192694,222,TCS-0223,Cypresswood Dr @ T C Jester Blvd,Traffic Control Signal,Active,2009/04/08 00:00:00+00,3,30.02,-95.496455,17518« T C Jester Blvd,
3124253.52398303,13945658.2666613,223,TCS-0224,Cypresswood Dr @ Treaschwig Rd,Traffic Control Signal,Active,2017/05/23 00:00:00+00,3,30.045227,-95.346498,5702 Treaschwig Road,
3099792.53386311,13948203.4452979,224,TCS-0225,Cypresswood Dr @ Whitewood Dr,Traffic Control Signal,Active,2019/12/19 00:00:00+00,3,30.054301,-95.423528,706« East Cypresswood Drive,
3072452.02522403,13932201.8778917,225,TCS-0226,Cypresswood Dr @ York Minster Dr,Traffic Control Signal,Active,1996/05/13 00:00:00+00,3,30.012591,-95.511419,6803« Cypresswood Drive,
3191867.20798111,13858174.7956312,226,TCS-0227,Dell Dale St @ South Silvergreen Dr,Traffic Control Signal,Active,2010/10/11 00:00:00+00,2,29.798813,-95.142032,1319« Dell Dale St,
3192022.86055695,13856987.2740561,227,TCS-0228,Dell Dale St @ Trecastle Dr,Traffic Control Signal,Active,2010/11/18 00:00:00+00,2,29.795535,-95.141665,1055« Dell Dale St,
3172716.29647987,13771321.8866602,228,TCS-0229,Dixie Farm Rd @ Blackhawk Blvd,Traffic Control Signal,Active,2008/11/13 00:00:00+00,2,29.561811,-95.211253,2800 Dixie Farm Rd,
3110860.27550711,13920542.6597404,229,TCS-0230,East Hardy Rd @ Farrell Rd,Traffic Control Signal,Active,2004/04/15 00:00:00+00,1,29.977341,-95.391258,17620« East Hardy Rd,
3111888.70094369,13916423.08399,230,TCS-0231,East Hardy Rd @ Rankin Rd,Traffic Control Signal,Active,2020/02/06 00:00:00+00,1,29.965931,-95.388413,16950 East Hardy Road,
3109158.55417302,13927348.8091858,231,TCS-0232,East Hardy Rd @ Richey Rd,Traffic Control Signal,Active,2020/02/06 00:00:00+00,1,29.996192,-95.395968,19221 East Hardy Road,
3108754.67243487,13928955.0654877,232,TCS-0233,East Hardy Rd @ W W Thorne Dr,Traffic Control Signal,Active,2019/09/05 00:00:00+00,1,30.000641,-95.397087,19604 Hardy Rd,
3099781.62640461,13954756.6267454,233,TCS-0234,East Louetta Rd @ Lexington Blvd,Traffic Control Signal,Active,1995/01/20 00:00:00+00,3,30.072313,-95.422929,20905« Lexington Road,
3202034.0127787,13766525.4421849,234,TCS-0235,East Medical Center Blvd @ Feather Craft Ln,Traffic Control Signal,Active,1992/09/01 00:00:00+00,2,29.545984,-95.11958,401 East Medical Center Blvd,
3100992.71715827,13959291.54156,235,TCS-0236,Riley Fuzzel Rd @ West Hardy Rd,Traffic Control Signal,Active,2021/04/06 00:00:00+00,3,30.084675,-95.418663,27103« West Hardy Road,
3241451.37193595,13868020.0859799,236,TCS-0237,East Wallisville Rd @ Garth Rd,Traffic Control Signal,Active,2007/02/13 00:00:00+00,2,29.821283,-94.98472,5101« East Wallisville Rd,
3225424.88824095,13866752.313253,237,TCS-0239,East Wallisville Rd @ Thompson Rd,Traffic Control Signal,Active,2021/06/02 00:00:00+00,2,29.819302,-95.035369,1507« East Wallisville Road,
3231255.64363977,13867093.5044998,238,TCS-0240,East Wallisville Rd @ Wade Rd,Traffic Control Signal,Active,2021/06/02 00:00:00+00,2,29.819695,-95.016955,2929« East Wallisville Road,
3205026.07372369,13767936.4373944,239,TCS-0241,El Camino Real @ Beechgrove Dr & West El Camino Village Dr,Traffic Control Signal,Active,1994/10/14 00:00:00+00,2,29.549589,-95.110027,17563 El Camino Real,
3203051.28567852,13768816.3421306,240,TCS-0242,El Camino Real @ Gemini Ave,Traffic Control Signal,Active,1983/05/12 00:00:00+00,2,29.552188,-95.116143,17055 El Camino Real,
3203611.50043736,13768575.9193831,241,TCS-0243,El Camino Real @ Hercules Dr & East Medical Center Blvd,Traffic Control Signal,Active,1987/09/14 00:00:00+00,2,29.551476,-95.114407,17235 El Camino Real,
3183679.4648422,13760442.5058599,242,TCS-0244,El Dorado Blvd @ Friendswood Link Rd & Blackhawk Blvd,Traffic Control Signal,Active,2009/12/02 00:00:00+00,2,29.530926,-95.177903,3702« Friendswood Link Rd,
3187310.3414387,13764206.7712973,243,TCS-0245,El Dorado Blvd @ Manowar Lane,Traffic Control Signal,Active,2010/03/18 00:00:00+00,2,29.540946,-95.166103,2296« El Dorado Blvd,
3186494.90704595,13763160.2773273,244,TCS-0246,El Dorado Blvd @ Pilgrims Point Dr,Traffic Control Signal,Active,2001/10/23 00:00:00+00,2,29.538143,-95.168774,2510« El Dorado Blvd,
3185265.25596194,13761849.5755524,245,TCS-0247,El Dorado Blvd @ Signal Hill Dr,Traffic Control Signal,Active,2009/12/02 00:00:00+00,2,29.534651,-95.172774,3703« Signal Hill Drive,
3039978.7089372,13822035.8675811,246,TCS-0248,Eldridge Pkwy @ Alief Clodine Rd,Traffic Control Signal,Active,2020/04/16 00:00:00+00,4,29.712394,-95.624026,13625« Alief Clodine Road,
